Date,Product,Pettah_Wholesale,Dambulla_Wholesale,Pettah_Retail,Dambulla_Retail,Narahenpita_Retail
2020-10-13,Red Onion,190.00198,200.00208,,,
2020-10-13,Snake gourd,75.0075,95.0095,,,
2020-10-13,Tomato,95.0095,115.00115,,,
2020-10-14,Beans,155.00115,175.00135,,,
2020-10-14,Big Onion,208.0014,218.0015,,,
2020-10-14,Brinjal,63.0075,83.0095,,,
2020-10-14,Cabbage,78.0065,98.0085,,,
2020-10-14,Carrot,125.00125,145.00145,,,
2020-10-14,Coconut,80.008,65.0065,,,
2020-10-14,Dried Chilli,458.00428,468.00438,,,
2020-10-14,Green Chilli,155.00175,175.00195,,,
2020-10-14,Lime,85.0075,105.0095,,,
2020-10-14,Potato,138.0011,148.0012,,,
2020-10-14,Pumpkin,35.0043,55.0063,,,
2020-10-14,Red Onion,198.00205,208.00215,,,
2020-10-14,Snake gourd,75.0075,95.0095,,,
2020-10-14,Tomato,95.0085,115.00105,,,
2020-10-15,Beans,115.00145,135.00165,,,
2020-10-15,Big Onion,140.00128,150.00138,,,
2020-10-15,Brinjal,75.0075,95.0095,,,
2020-10-15,Cabbage,65.0068,85.0088,,,
2020-10-15,Carrot,125.00123,145.00143,,,
2020-10-15,Coconut,80.008,65.0065,,,
2020-10-15,Dried Chilli,428.00463,438.00473,,,
2020-10-15,Green Chilli,175.00155,195.00175,,,
2020-10-15,Lime,75.0058,95.0078,,,
2020-10-15,Potato,110.00118,120.00128,,,
2020-10-15,Pumpkin,43.0038,63.0058,,,
2020-10-15,Red Onion,205.0019,215.002,,,
2020-10-15,Snake gourd,75.0065,95.0085,,,
2020-10-15,Tomato,85.0048,105.0068,,,
2020-10-16,Beans,145.00125,165.00145,,,
2020-10-16,Big Onion,128.00123,138.00133,,,
2020-10-16,Brinjal,75.0085,95.00105,,,
2020-10-16,Cabbage,68.0088,88.00108,,,
2020-10-16,Carrot,123.00115,143.00135,,,
2020-10-16,Coconut,80.008,65.0065,,,
2020-10-16,Dried Chilli,463.0,473.0,,,
2020-10-16,Green Chilli,155.00175,175.00195,,,
2020-10-16,Lime,58.0075,78.0095,,,
2020-10-16,Potato,118.00133,128.00143,,,
2020-10-16,Pumpkin,38.0028,58.0048,,,
2020-10-16,Red Onion,190.002,200.0021,,,
2020-10-16,Snake gourd,65.0055,85.0075,,,
2020-10-16,Tomato,48.0043,68.0063,,,
2020-10-19,Beans,125.00115,145.00135,,,
2020-10-19,Big Onion,123.00173,133.00183,,,
2020-10-19,Brinjal,85.0095,105.00115,,,
2020-10-19,Cabbage,88.0065,108.0085,,,
2020-10-19,Carrot,115.00115,135.00135,,,
2020-10-19,Coconut,80.008,65.0065,,,
2020-10-19,Green Chilli,175.00115,195.00135,,,
2020-10-19,Lime,75.0065,95.0085,,,
2020-10-19,Potato,133.00123,143.00133,,,
2020-10-19,Pumpkin,28.0033,48.0053,,,
2020-10-19,Red Onion,200.00215,210.00225,,,
2020-10-19,Snake gourd,55.0055,75.0075,,,
2020-10-19,Tomato,43.0058,63.0078,,,
2020-10-20,Beans,115.00195,135.00215,,,
2020-10-20,Big Onion,173.00158,183.00168,,,
2020-10-20,Brinjal,95.00105,115.00125,,,
2020-10-20,Cabbage,65.0058,85.0078,,,
2020-10-20,Carrot,115.00115,135.00135,,,
2020-10-20,Coconut,80.008,65.0065,,,
2020-10-20,Dried Chilli,485.0045,495.0048,,,
2020-10-20,Green Chilli,115.00165,135.00185,,,
2020-10-20,Lime,65.009,85.0011,,,
2020-10-20,Potato,123.00128,133.00138,,,
2020-10-20,Pumpkin,33.0033,53.0053,,,
2020-10-20,Red Onion,215.00225,225.00235,,,
2020-10-20,Snake gourd,55.0065,75.0085,,,
2020-10-20,Tomato,58.0055,78.0075,,,
2020-10-21,Beans,195.00153,215.00173,,,
2020-10-21,Big Onion,158.00158,168.00168,,,
2020-10-21,Brinjal,105.0058,125.0078,,,
2020-10-21,Cabbage,58.0053,78.0073,,,
2020-10-21,Carrot,115.00125,135.00145,,,
2020-10-21,Coconut,80.008,65.0065,,,
2020-10-21,Dried Chilli,485.00478,495.00488,,,
2020-10-21,Green Chilli,165.00178,185.00193,,,
2020-10-21,Lime,90.0095,110.00115,,,
2020-10-21,Potato,128.00128,138.00138,,,
2020-10-21,Pumpkin,33.0025,53.0045,,,
2020-10-21,Red Onion,225.00228,235.00238,,,
2020-10-21,Snake gourd,65.0058,85.0078,,,
2020-10-21,Tomato,55.0058,75.0078,,,
2020-10-22,Beans,153.00145,173.00165,,,
2020-10-22,Big Onion,158.00168,168.00178,,,
2020-10-22,Brinjal,58.00105,78.00125,,,
2020-10-22,Cabbage,53.0058,73.0078,,,
2020-10-22,Carrot,125.00115,145.00135,,,
2020-10-22,Coconut,80.0,65.0065,,,
2020-10-22,Dried Chilli,478.00468,488.00478,,,
2020-10-22,Green Chilli,178.00145,193.00165,,,
2020-10-22,Lime,95.0065,115.0085,,,
2020-10-22,Potato,128.0,138.0,,,
2020-10-22,Pumpkin,25.0028,45.0048,,,
2020-10-22,Red Onion,228.002,238.0021,,,
2020-10-22,Snake gourd,58.0078,78.0098,,,
2020-10-22,Tomato,58.0048,78.0068,,,
2020-11-09,Big Onion,133.0098,150.0,,,
2020-11-09,Dried Chilli,498.00498,540.0,,,
2020-11-09,Potato,158.00158,200.0,,,
2020-11-09,Red Onion,268.0025,320.0,,,
2020-11-10,Big Onion,98.00125,150.0015,,,
2020-11-10,Dried Chilli,498.0049,540.0054,,,
2020-11-10,Potato,158.00168,200.002,,,
2020-11-10,Red Onion,250.00235,320.003,,,
2020-11-11,Big Onion,270.00258,280.0,,,
2020-11-11,Dried Chilli,490.00498,540.0054,,,
2020-11-11,Potato,168.00163,200.00175,,,
2020-11-11,Red Onion,235.00235,300.0033,,,
2020-11-12,Big Onion,258.0,280.0028,,,
2020-11-12,Dried Chilli,498.00483,540.0055,,,
2020-11-12,Potato,163.00165,175.0018,,,
2020-11-12,Red Onion,235.0024,330.003,,,
2020-11-13,Big Onion,235.0,280.0,,,
2020-11-13,Dried Chilli,483.00478,550.0055,,,
2020-11-13,Potato,165.00168,180.0017,,,
2020-11-13,Red Onion,240.0024,300.003,,,
2020-11-16,Big Onion,163.00168,140.0014,,,
2020-11-16,Dried Chilli,478.00478,550.0055,,,
2020-11-16,Potato,168.00178,170.0017,,,
2020-11-16,Red Onion,240.0027,300.0033,,,
2020-12-14,Big Onion,163.0,165.0016,,,
2020-12-14,Dried Chilli,488.0,550.0055,,,
2020-12-14,Potato,258.0,280.0027,,,
2020-12-14,Red Onion,355.0,360.0036,,,
2020-12-15,Big Onion,163.00183,160.0016,,,
2020-12-15,Dried Chilli,488.00478,550.0055,,,
2020-12-15,Potato,258.0,270.0027,,,
2020-12-15,Red Onion,355.00368,360.0036,,,
2020-12-16,Beans,175.0,240.0016,,,
2020-12-16,Big Onion,183.00155,160.0017,,,
2020-12-16,Brinjal,95.0,80.0011,,,
2020-12-16,Cabbage,28.0,80.006,,,
2020-12-16,Carrot,145.0,200.0017,,,
2020-12-16,Dried Chilli,478.00488,550.0055,,,
2020-12-16,Green Chilli,345.0,400.0036,,,
2020-12-16,Lime,175.0,230.0022,,,
2020-12-16,Potato,258.0,270.0,,,
2020-12-16,Pumpkin,78.0,140.009,,,
2020-12-16,Red Onion,368.00448,360.0036,,,
2020-12-16,Snake gourd,155.0,200.0019,,,
2020-12-16,Tomato,45.0,70.006,,,
2020-12-17,Beans,175.00145,160.0016,,,
2020-12-17,Big Onion,155.00168,170.0016,,,
2020-12-17,Brinjal,95.0063,110.009,,,
2020-12-17,Cabbage,28.0033,60.0065,,,
2020-12-17,Carrot,145.00135,170.0016,,,
2020-12-17,Dried Chilli,488.00518,550.0055,,,
2020-12-17,Green Chilli,345.00345,360.0034,,,
2020-12-17,Lime,175.00195,220.0024,,,
2020-12-17,Potato,258.00258,270.0028,,,
2020-12-17,Pumpkin,78.0065,90.009,,,
2020-12-17,Red Onion,448.00375,360.0,,,
2020-12-17,Snake gourd,155.00155,190.0018,,,
2020-12-17,Tomato,45.0045,60.005,,,
2020-12-18,Beans,145.00135,160.0016,,,
2020-12-18,Big Onion,168.00178,160.0016,,,
2020-12-18,Brinjal,63.0055,90.009,,,
2020-12-18,Cabbage,33.0028,65.006,,,
2020-12-18,Carrot,135.00133,160.0016,,,
2020-12-18,Dried Chilli,518.00518,550.0055,,,
2020-12-18,Green Chilli,345.00295,340.0032,,,
2020-12-18,Lime,195.00195,240.0022,,,
2020-12-18,Potato,258.0,280.0028,,,
2020-12-18,Pumpkin,65.0065,90.009,,,
2020-12-18,Red Onion,375.00418,360.0,,,
2020-12-18,Snake gourd,155.00115,180.0016,,,
2020-12-18,Tomato,45.0045,50.006,,,
2020-12-21,Beans,135.00125,160.0016,,,
2020-12-21,Big Onion,178.00185,160.0016,,,
2020-12-21,Brinjal,55.0073,90.009,,,
2020-12-21,Cabbage,28.002,60.001,,,
2020-12-21,Carrot,133.00105,160.0016,,,
2020-12-21,Coconut,74.0,85.0085,,,
2020-12-21,Dried Chilli,488.0,550.0055,,,
2020-12-21,Green Chilli,295.00355,320.0032,,,
2020-12-21,Lime,195.002,220.0024,,,
2020-12-21,Potato,230.0,280.0,,,
2020-12-21,Pumpkin,65.0065,90.001,,,
2020-12-21,Red Onion,418.0036,360.0036,,,
2020-12-21,Snake gourd,115.00105,160.0014,,,
2020-12-21,Tomato,45.0075,60.009,,,
2020-12-22,Beans,125.00155,160.0015,,,
2020-12-22,Big Onion,185.0012,160.0016,,,
2020-12-22,Brinjal,73.0063,90.00112,,,
2020-12-22,Cabbage,20.0018,100.008,,,
2020-12-22,Carrot,105.00125,160.0015,,,
2020-12-22,Coconut,74.007,85.0085,,,
2020-12-22,Dried Chilli,488.00505,550.0055,,,
2020-12-22,Green Chilli,355.00325,320.0032,,,
2020-12-22,Lime,200.00215,240.00287,,,
2020-12-22,Potato,230.0,280.0028,,,
2020-12-22,Pumpkin,65.0075,100.0011,,,
2020-12-22,Red Onion,360.0036,360.0038,,,
2020-12-22,Snake gourd,105.00115,140.00142,,,
2020-12-22,Tomato,75.0088,90.001,,,
2020-12-23,Beans,155.00155,150.0015,,,
2020-12-23,Big Onion,120.00103,160.0016,,,
2020-12-23,Brinjal,63.0055,112.0011,,,
2020-12-23,Cabbage,18.003,80.008,,,
2020-12-23,Carrot,125.00125,150.0015,,,
2020-12-23,Coconut,70.0074,85.0085,,,
2020-12-23,Dried Chilli,505.0,550.0055,,,
2020-12-23,Green Chilli,325.00345,320.0032,,,
2020-12-23,Lime,215.00255,287.0027,,,
2020-12-23,Potato,228.0,280.0,,,
2020-12-23,Pumpkin,75.007,110.0011,,,
2020-12-23,Red Onion,360.00447,380.0038,,,
2020-12-23,Snake gourd,115.0095,142.00142,,,
2020-12-23,Tomato,88.0085,100.001,,,
2020-12-24,Beans,155.00135,150.0016,,,
2020-12-24,Big Onion,103.0098,160.0016,,,
2020-12-24,Brinjal,55.0045,110.0011,,,
2020-12-24,Cabbage,30.0033,80.001,,,
2020-12-24,Carrot,125.00105,150.0016,,,
2020-12-24,Coconut,74.0074,85.0085,,,
2020-12-24,Dried Chilli,518.0,550.0,,,
2020-12-24,Green Chilli,345.00335,320.0034,,,
2020-12-24,Lime,255.00255,270.0026,,,
2020-12-24,Potato,228.00258,280.0028,,,
2020-12-24,Pumpkin,70.008,110.001,,,
2020-12-24,Red Onion,447.00385,380.0038,,,
2020-12-24,Snake gourd,95.00105,142.0014,,,
2020-12-24,Tomato,85.0095,100.001,,,
2020-12-28,Beans,135.00145,160.0024,,,
2020-12-28,Big Onion,98.0088,160.0016,,,
2020-12-28,Brinjal,45.0065,110.001,,,
2020-12-28,Cabbage,33.0023,100.001,,,
2020-12-28,Carrot,105.00115,160.0016,,,
2020-12-28,Coconut,74.0079,85.0085,,,
2020-12-28,Dried Chilli,518.0,550.0055,,,
2020-12-28,Green Chilli,335.00395,340.005,,,
2020-12-28,Lime,255.00135,260.0035,,,
2020-12-28,Potato,258.00178,280.0024,,,
2020-12-28,Pumpkin,80.0088,100.0012,,,
2020-12-28,Red Onion,385.005,380.0038,,,
2020-12-28,Snake gourd,105.0095,140.0018,,,
2020-12-28,Tomato,95.0065,100.0018,,,
2020-12-30,Beans,145.00165,240.002,,,
2020-12-30,Big Onion,88.0068,160.0012,,,
2020-12-30,Brinjal,65.0055,100.009,,,
2020-12-30,Cabbage,23.0035,100.0075,,,
2020-12-30,Carrot,115.00125,160.0014,,,
2020-12-30,Coconut,70.0,85.0085,,,
2020-12-30,Green Chilli,395.00415,500.0042,,,
2020-12-30,Lime,135.00143,350.0024,,,
2020-12-30,Potato,178.00178,240.0021,,,
2020-12-30,Pumpkin,88.0078,120.009,,,
2020-12-30,Red Onion,500.00495,380.0038,,,
2020-12-30,Snake gourd,95.00115,180.0012,,,
2020-12-30,Tomato,65.0095,180.0014,,,
2020-12-31,Beans,165.00125,200.0021,,,
2020-12-31,Big Onion,68.0078,120.001,,,
2020-12-31,Brinjal,55.0055,90.001,,,
2020-12-31,Cabbage,35.0018,75.008,,,
2020-12-31,Carrot,125.00135,140.0015,,,
2020-12-31,Coconut,70.0074,85.0085,,,
2020-12-31,Green Chilli,415.00395,420.0042,,,
2020-12-31,Lime,143.00195,240.0022,,,
2020-12-31,Potato,178.0,210.0019,,,
2020-12-31,Pumpkin,78.0085,90.0011,,,
2020-12-31,Snake gourd,115.00115,120.0014,,,
2020-12-31,Tomato,95.00115,140.0013,,,
2021-01-01,Beans,125.0095,210.0024,,,
2021-01-01,Big Onion,78.0088,100.0016,,,
2021-01-01,Brinjal,55.0038,100.001,,,
2021-01-01,Cabbage,18.0018,80.008,,,
2021-01-01,Carrot,135.0014,150.0016,,,
2021-01-01,Green Chilli,395.00325,420.005,,,
2021-01-01,Lime,195.00215,220.0028,,,
2021-01-01,Potato,218.0,280.0,,,
2021-01-01,Pumpkin,85.0078,110.0012,,,
2021-01-01,Snake gourd,115.00103,140.0018,,,
2021-01-01,Tomato,115.0078,130.0018,,,
2021-01-04,Beans,95.00105,240.002,,,
2021-01-04,Big Onion,88.0073,160.0016,,,
2021-01-04,Brinjal,38.0058,100.0011,,,
2021-01-04,Cabbage,18.0023,80.008,,,
2021-01-04,Carrot,140.00125,160.0018,,,
2021-01-04,Coconut,75.0,85.0085,,,
2021-01-04,Dried Chilli,538.0,550.0,,,
2021-01-04,Green Chilli,325.00365,500.006,,,
2021-01-04,Lime,215.00195,280.0025,,,
2021-01-04,Potato,218.00178,280.0028,,,
2021-01-04,Pumpkin,78.00115,120.0014,,,
2021-01-04,Snake gourd,103.0095,180.0014,,,
2021-01-04,Tomato,78.00105,180.0018,,,
2021-01-05,Beans,105.009,200.0024,,,
2021-01-05,Big Onion,73.0088,160.0016,,,
2021-01-05,Brinjal,58.0045,110.0012,,,
2021-01-05,Cabbage,23.0013,80.001,,,
2021-01-05,Carrot,125.00105,180.0016,,,
2021-01-05,Coconut,75.0074,85.0085,,,
2021-01-05,Dried Chilli,538.00498,550.0055,,,
2021-01-05,Green Chilli,365.0033,600.007,,,
2021-01-05,Lime,195.0016,250.0035,,,
2021-01-05,Potato,178.00178,280.0028,,,
2021-01-05,Pumpkin,115.00115,140.0014,,,
2021-01-05,Red Onion,470.0,380.0038,,,
2021-01-05,Snake gourd,95.0095,140.0018,,,
2021-01-05,Tomato,105.0095,180.002,,,
2021-01-06,Beans,90.0083,240.002,,,
2021-01-06,Big Onion,88.0053,160.001,,,
2021-01-06,Brinjal,45.0053,120.0012,,,
2021-01-06,Cabbage,13.0018,100.008,,,
2021-01-06,Carrot,105.0078,160.0018,,,
2021-01-06,Coconut,74.0074,85.0085,,,
2021-01-06,Dried Chilli,498.00508,550.0055,,,
2021-01-06,Green Chilli,330.00295,700.006,,,
2021-01-06,Lime,160.00225,350.0032,,,
2021-01-06,Potato,178.00183,280.0029,,,
2021-01-06,Pumpkin,115.0095,140.0016,,,
2021-01-06,Red Onion,470.0038,380.0038,,,
2021-01-06,Snake gourd,95.0095,180.0016,,,
2021-01-06,Tomato,95.0075,200.0018,,,
2021-01-07,Beans,83.0095,200.0016,,,
2021-01-07,Big Onion,53.0098,100.0012,,,
2021-01-07,Brinjal,53.0053,120.001,,,
2021-01-07,Cabbage,18.0015,80.001,,,
2021-01-07,Carrot,78.00125,180.0016,,,
2021-01-07,Coconut,74.007,85.0085,,,
2021-01-07,Dried Chilli,508.00498,550.0055,,,
2021-01-07,Green Chilli,295.00365,600.006,,,
2021-01-07,Lime,225.00145,320.0032,,,
2021-01-07,Potato,183.00178,290.0024,,,
2021-01-07,Pumpkin,95.00115,160.0016,,,
2021-01-07,Snake gourd,95.00105,160.0018,,,
2021-01-07,Tomato,75.0085,180.0014,,,
2021-01-08,Beans,95.0095,160.002,,,
2021-01-08,Big Onion,98.0063,120.001,,,
2021-01-08,Brinjal,53.0045,100.001,,,
2021-01-08,Cabbage,15.0018,100.008,,,
2021-01-08,Carrot,125.00105,160.0016,,,
2021-01-08,Coconut,70.0079,85.0085,,,
2021-01-08,Dried Chilli,498.0,550.0055,,,
2021-01-08,Green Chilli,365.00415,600.005,,,
2021-01-08,Lime,145.00115,320.0026,,,
2021-01-08,Potato,178.00168,240.0022,,,
2021-01-08,Pumpkin,115.00115,160.0014,,,
2021-01-08,Red Onion,410.0,380.0038,,,
2021-01-08,Snake gourd,105.0075,180.0016,,,
2021-01-08,Tomato,85.00105,140.0016,,,
2021-01-11,Beans,95.0085,200.002,,,
2021-01-11,Big Onion,63.0088,100.001,,,
2021-01-11,Brinjal,45.0085,100.0012,,,
2021-01-11,Cabbage,18.0021,80.008,,,
2021-01-11,Carrot,105.00115,160.0016,,,
2021-01-11,Coconut,79.0078,85.0085,,,
2021-01-11,Green Chilli,415.00395,500.006,,,
2021-01-11,Lime,115.0011,260.0024,,,
2021-01-11,Potato,168.0,220.002,,,
2021-01-11,Pumpkin,115.00125,140.0016,,,
2021-01-11,Red Onion,410.00325,380.0038,,,
2021-01-11,Snake gourd,75.00105,160.0018,,,
2021-01-11,Tomato,105.0095,160.0016,,,
2021-01-12,Beans,85.00105,200.002,,,
2021-01-12,Big Onion,88.0088,100.001,,,
2021-01-12,Brinjal,85.00135,120.0012,,,
2021-01-12,Cabbage,21.0023,80.009,,,
2021-01-12,Carrot,115.00125,160.0014,,,
2021-01-12,Coconut,78.0075,85.0085,,,
2021-01-12,Green Chilli,395.00355,600.0056,,,
2021-01-12,Lime,110.00125,240.0024,,,
2021-01-12,Potato,133.0,200.0,,,
2021-01-12,Pumpkin,125.00138,160.0018,,,
2021-01-12,Red Onion,325.0,380.0038,,,
2021-01-12,Snake gourd,105.00115,180.0016,,,
2021-01-12,Tomato,95.0095,160.0014,,,
2021-01-13,Beans,105.0095,200.002,,,
2021-01-13,Big Onion,88.0095,100.0012,,,
2021-01-13,Brinjal,135.00115,120.0016,,,
2021-01-13,Cabbage,23.0014,90.008,,,
2021-01-13,Carrot,125.0068,140.0018,,,
2021-01-13,Coconut,75.0089,85.0085,,,
2021-01-13,Green Chilli,355.00445,560.007,,,
2021-01-13,Lime,125.00145,240.0024,,,
2021-01-13,Potato,133.0,200.002,,,
2021-01-13,Pumpkin,138.00145,180.0018,,,
2021-01-13,Red Onion,348.0,380.0,,,
2021-01-13,Snake gourd,115.0095,160.0016,,,
2021-01-13,Tomato,95.0085,140.0014,,,
2021-01-15,Beans,95.00125,200.0018,,,
2021-01-15,Big Onion,95.009,120.0012,,,
2021-01-15,Brinjal,115.00125,160.0014,,,
2021-01-15,Cabbage,14.0028,80.001,,,
2021-01-15,Carrot,68.00105,180.0016,,,
2021-01-15,Coconut,89.0079,85.0085,,,
2021-01-15,Dried Chilli,515.0,550.0,,,
2021-01-15,Green Chilli,445.0051,700.007,,,
2021-01-15,Lime,145.00125,240.0024,,,
2021-01-15,Pumpkin,145.00135,180.002,,,
2021-01-15,Red Onion,348.004,380.0038,,,
2021-01-15,Snake gourd,95.00125,160.0016,,,
2021-01-15,Tomato,85.00105,140.0016,,,
2021-01-18,Beans,125.00195,180.002,,,
2021-01-18,Big Onion,90.0048,120.0012,,,
2021-01-18,Brinjal,125.00195,140.0016,,,
2021-01-18,Cabbage,28.0023,100.001,,,
2021-01-18,Carrot,105.00115,160.0016,,,
2021-01-18,Coconut,79.0089,85.0085,,,
2021-01-18,Dried Chilli,515.0,550.0055,,,
2021-01-18,Green Chilli,510.00475,700.007,,,
2021-01-18,Lime,125.00195,240.0024,,,
2021-01-18,Pumpkin,135.00145,200.002,,,
2021-01-18,Red Onion,400.00448,380.0038,,,
2021-01-18,Snake gourd,125.0,160.002,,,
2021-01-18,Tomato,105.0095,160.0016,,,
2021-01-19,Beans,195.00225,200.0024,,,
2021-01-19,Big Onion,48.0078,120.0012,,,
2021-01-19,Brinjal,195.00175,160.0024,,,
2021-01-19,Cabbage,23.0033,100.0012,,,
2021-01-19,Carrot,115.00113,160.0018,,,
2021-01-19,Coconut,89.0,85.0085,,,
2021-01-19,Green Chilli,475.00455,700.006,,,
2021-01-19,Lime,195.0011,240.002,,,
2021-01-19,Pumpkin,145.00145,200.002,,,
2021-01-19,Red Onion,448.0046,380.0038,,,
2021-01-19,Snake gourd,145.0,180.0,,,
2021-01-19,Tomato,95.0095,160.0016,,,
2021-01-20,Beans,225.00255,240.003,,,
2021-01-20,Big Onion,78.0078,120.0012,,,
2021-01-20,Brinjal,175.00215,240.0024,,,
2021-01-20,Cabbage,33.0045,120.001,,,
2021-01-20,Carrot,113.00175,180.002,,,
2021-01-20,Coconut,83.0,85.0,,,
2021-01-20,Green Chilli,455.00695,600.007,,,
2021-01-20,Lime,110.00135,200.0024,,,
2021-01-20,Potato,138.0,200.0,,,
2021-01-20,Pumpkin,145.00155,200.002,,,
2021-01-20,Red Onion,460.00478,380.0038,,,
2021-01-20,Snake gourd,145.00165,180.002,,,
2021-01-20,Tomato,95.00105,160.002,,,
2021-01-21,Beans,255.00255,300.0024,,,
2021-01-21,Big Onion,78.0063,120.0012,,,
2021-01-21,Brinjal,215.00235,240.0024,,,
2021-01-21,Cabbage,45.0048,100.009,,,
2021-01-21,Carrot,175.00125,200.002,,,
2021-01-21,Coconut,83.0084,85.0,,,
2021-01-21,Green Chilli,695.00625,700.0,,,
2021-01-21,Lime,135.0095,240.0,,,
2021-01-21,Potato,138.00138,200.002,,,
2021-01-21,Pumpkin,155.00155,200.002,,,
2021-01-21,Red Onion,478.0047,380.007,,,
2021-01-21,Snake gourd,165.00155,200.002,,,
2021-01-21,Tomato,105.0085,200.0016,,,
2021-01-22,Beans,255.00205,240.0028,,,
2021-01-22,Big Onion,63.0063,120.0012,,,
2021-01-22,Brinjal,235.00215,240.0028,,,
2021-01-22,Cabbage,48.0038,90.009,,,
2021-01-22,Carrot,125.0095,200.0018,,,
2021-01-22,Potato,138.00128,200.0,,,
2021-01-22,Pumpkin,155.00178,200.002,,,
2021-01-22,Red Onion,470.004,700.00675,,,
2021-01-22,Snake gourd,155.00115,200.002,,,
2021-01-22,Tomato,85.0088,160.0016,,,
2021-01-25,Beans,205.00205,280.0026,,,
2021-01-25,Big Onion,63.00108,120.0012,,,
2021-01-25,Brinjal,215.00255,280.0028,,,
2021-01-25,Cabbage,38.0045,90.0012,,,
2021-01-25,Carrot,95.00135,180.0018,,,
2021-01-25,Coconut,74.0084,80.0,,,
2021-01-25,Green Chilli,645.00675,750.0,,,
2021-01-25,Potato,128.0,180.0,,,
2021-01-25,Pumpkin,178.00155,200.0016,,,
2021-01-25,Red Onion,400.00465,675.0065,,,
2021-01-25,Snake gourd,115.00165,200.002,,,
2021-01-25,Tomato,88.0095,160.0016,,,
2021-01-26,Beans,205.00215,260.0026,,,
2021-01-26,Big Onion,108.0083,120.0012,,,
2021-01-26,Brinjal,255.00245,280.0028,,,
2021-01-26,Cabbage,45.005,120.001,,,
2021-01-26,Carrot,135.00145,180.002,,,
2021-01-26,Coconut,84.0074,80.008,,,
2021-01-26,Green Chilli,675.00675,750.009,,,
2021-01-26,Lime,105.0095,200.0,,,
2021-01-26,Potato,128.0,200.0,,,
2021-01-26,Pumpkin,155.00155,160.0022,,,
2021-01-26,Red Onion,465.0044,650.008,,,
2021-01-26,Snake gourd,165.00175,200.0024,,,
2021-01-26,Tomato,95.0095,160.0018,,,
2021-01-27,Beans,215.00195,260.0026,,,
2021-01-27,Big Onion,83.0083,120.0012,,,
2021-01-27,Brinjal,245.00235,280.0028,,,
2021-01-27,Cabbage,50.005,100.0012,,,
2021-01-27,Carrot,145.00175,200.0018,,,
2021-01-27,Coconut,74.0079,80.008,,,
2021-01-27,Dried Chilli,498.0,495.0,,,
2021-01-27,Green Chilli,675.00725,900.0,,,
2021-01-27,Lime,95.00105,200.002,,,
2021-01-27,Potato,128.00128,200.002,,,
2021-01-27,Pumpkin,155.00155,220.0016,,,
2021-01-27,Red Onion,440.00465,800.008,,,
2021-01-27,Snake gourd,175.00165,240.002,,,
2021-01-27,Tomato,95.00105,180.0016,,,
2021-01-29,Beans,195.00195,260.003,,,
2021-01-29,Big Onion,83.0073,120.0012,,,
2021-01-29,Brinjal,235.00265,280.0036,,,
2021-01-29,Cabbage,50.0068,120.0016,,,
2021-01-29,Carrot,175.00195,180.0024,,,
2021-01-29,Coconut,79.007,80.008,,,
2021-01-29,Green Chilli,725.00775,1000.0,,,
2021-01-29,Lime,105.0095,200.0024,,,
2021-01-29,Potato,128.00128,200.0018,,,
2021-01-29,Pumpkin,155.00145,160.0024,,,
2021-01-29,Red Onion,465.005,800.008,,,
2021-01-29,Snake gourd,165.00165,200.0028,,,
2021-01-29,Tomato,105.00105,160.0018,,,
2021-02-01,Beans,195.00145,300.002,,,
2021-02-01,Big Onion,73.0068,120.00128,,,
2021-02-01,Brinjal,265.00225,360.003,,,
2021-02-01,Cabbage,68.0055,160.0012,,,
2021-02-01,Carrot,195.0,240.002,,,
2021-02-01,Coconut,70.0077,80.008,,,
2021-02-01,Green Chilli,775.00675,1000.008,,,
2021-02-01,Lime,95.00115,240.0016,,,
2021-02-01,Potato,128.0,180.0,,,
2021-02-01,Pumpkin,145.00135,240.0016,,,
2021-02-01,Red Onion,500.00498,800.007,,,
2021-02-01,Snake gourd,165.0,280.0018,,,
2021-02-01,Tomato,105.00145,180.0016,,,
2021-02-02,Beans,145.00115,200.002,,,
2021-02-02,Big Onion,68.0098,128.0014,,,
2021-02-02,Brinjal,225.00275,300.003,,,
2021-02-02,Cabbage,55.0065,120.0012,,,
2021-02-02,Carrot,175.0,210.0,,,
2021-02-02,Coconut,77.0075,80.008,,,
2021-02-02,Green Chilli,675.00745,800.008,,,
2021-02-02,Lime,115.00135,160.0016,,,
2021-02-02,Pumpkin,135.00125,160.0016,,,
2021-02-02,Red Onion,498.0,700.007,,,
2021-02-02,Snake gourd,130.0,180.0,,,
2021-02-02,Tomato,145.00125,160.0018,,,
2021-02-03,Beans,115.00115,200.0018,,,
2021-02-03,Big Onion,98.0093,140.0012,,,
2021-02-03,Brinjal,275.00235,300.0032,,,
2021-02-03,Cabbage,65.0055,120.0012,,,
2021-02-03,Carrot,175.00145,210.0022,,,
2021-02-03,Coconut,75.0077,80.0085,,,
2021-02-03,Green Chilli,745.00845,800.008,,,
2021-02-03,Lime,135.00125,160.002,,,
2021-02-03,Potato,135.0,200.0,,,
2021-02-03,Pumpkin,125.00125,160.0018,,,
2021-02-03,Snake gourd,130.00155,180.0022,,,
2021-02-03,Tomato,125.0015,180.0018,,,
2021-02-05,Beans,115.0095,180.0018,,,
2021-02-05,Big Onion,93.00103,120.0014,,,
2021-02-05,Brinjal,235.00265,320.0034,,,
2021-02-05,Cabbage,55.006,120.0014,,,
2021-02-05,Carrot,145.00155,220.002,,,
